pokedex_id	pokeapi_id	name_en	name_zh	name_ja	is_default_form	type1	type2	ability1_name	ability2_name	hidden_ability_name	weight_kg	hp	attack	defense	sp_attack	sp_defense	speed	total_stats	description_zh	description_en	description_ja
198	198	murkrow	黑暗鸦	ヤミカラス	TRUE	dark	flying	insomnia	super-luck	prankster	2.1	60	85	42	85	42	91	405	会为老大去寻找闪闪发光的东西。 据说它很不吉利，厌恶它的人也很多。	"Widely shunned as a bearer of ill fortune. Upon crossing paths with this creature, I've been told one must chant ”Workrum, Workrum—bad luck, don't come” as a protective incantation."	ボスのために　キラキラ　光るものを 探している。　不吉な　存在と いわれ　忌み嫌う　人も　多い。
199	199	slowking	呆呆王	ヤドキング	TRUE	water	psychic	oblivious	own-tempo	regenerator	79.5	95	75	80	100	110	30	490	虽然无论向呆呆王提出 什么难题它都会帮忙解决， 但是谁都无法理解它的语言。	"Slowking can solve any problem presented to it, but no one can understand a thing Slowking says."	尋ねれば　どんな　難題でも 解決してくれるが　ヤドキングの 言葉は　だれも　理解できない。
199	10172	slowking-galar	呆呆王（伽勒尔的样子）	ヤドキング（ガラルのすがた）	FALSE	poison	psychic	curious-medicine	own-tempo	regenerator	79.5	95	65	80	110	110	30	490	大舌贝的毒素流遍了 呆呆兽的脑子，奇迹般地 唤醒了它潜在的智慧。	"Miraculously, this former Slowpoke’s latent intelligence was drawn out when Shellder poison raced through its brain."	シェルダーの　毒素が　ヤドンの 脳みそを　駆けめぐり　奇跡的に 秘めた　知能を　覚醒させた。
200	200	misdreavus	梦妖	ムウマ	TRUE	ghost		levitate			1	60	60	60	85	85	85	435	会通过模仿人哭叫的声音 来吓唬大家并以此为乐。 不擅长对付胆大的对手。	"It conceals itself in darkness, sending chills up travelers' spines with its childlike weeping. As it observes the frightened travelers with glee, the red orbs upon its chest let off an eerie light."	人が　泣き叫ぶ　声を　真似て みんなを　おびえさせ　喜ぶ。 肝が　据わった　相手は　苦手。
201	201	unown	未知图腾	アンノーン	TRUE	psychic		levitate			5	48	72	48	72	48	48	336		It is hard to believe these strangely shaped Pokémon are truly living creatures. I've pointed out that the species' many forms resemble writing from other lands; no one will take me seriously.	古代の　文字に　似た　姿の　ポケモン。 先に　生まれたのは　文字か　アンノーンなのか。 研究中だが　いまだに　謎である。
202	202	wobbuffet	果然翁	ソーナンス	TRUE	psychic		shadow-tag		telepathy	28.5	190	33	58	33	58	33	405	为了隐藏漆黑的尾巴 而悄悄地生活在黑暗之中。 不会主动发起攻击。	"To keep its pitch-black tail hidden, it lives quietly in the darkness. It is never first to attack."	真っ黒な　尻尾を　隠すため 暗闇で　ひっそりと　生きている。 自分からは　攻撃しない。
203	203	girafarig	麒麟奇	キリンリキ	TRUE	normal	psychic	inner-focus	early-bird	sap-sipper	41.5	70	80	65	90	65	85	455		"Girafarig’s rear head contains a tiny brain that is too small for thinking. However, the rear head doesn’t need to sleep, so it can keep watch over its surroundings 24 hours a day."	尻尾の　脳は　考えごとが　出来ないほど 小さいけど　眠らなくても　平気　なので ２４時間　あたりを　見張り続けて　いるぞ。
204	204	pineco	榛果球	クヌギダマ	TRUE	bug		sturdy		overcoat	7.2	50	65	90	35	35	15	290	会用唾液将树皮粘在自己身上， 从而让自己变得又厚又大。 上了年纪的榛果球是无比巨大的。	"It sticks tree bark to itself with its saliva, making itself thicker and larger. Elderly Pineco are ridiculously huge."	木の皮を　唾液で　貼り合わせ 厚く　大きくしていく。　年老いた クヌギダマは　とてつもない　でかさ。
205	205	forretress	佛烈托斯	フォレトス	TRUE	bug	steel	sturdy		overcoat	125.8	75	90	140	60	60	40	465	仅在吞下猎物的瞬间，壳里面的 身体才会出现，但至今仍未有 人或宝可梦见过其真面目。	"In the moment that it gulps down its prey, the inside of its shell is exposed, but to this day, no one has ever seen that sight."	獲物を　呑み込む　一瞬だけ カラの　中身が　現れるが　その 姿を　見た者は　まだいない。
206	206	dunsparce	土龙弟弟	ノコッチ	TRUE	normal		serene-grace	run-away	rattled	14	100	70	70	65	65	45	415	栖息在像迷宫一样的巢穴里。 能通过土壤的气味来判断自己的 位置，所以绝对不会迷路。	The nests Dunsparce live in are mazes of tunnels. They never get lost in their own nests—they can tell where they are by the scent of the dirt.	迷路のような　巣穴が　すみか。 土の　匂いで　自分の　場所が わかるので　ぜったいに　迷わない。
207	207	gligar	天蝎	グライガー	TRUE	ground	flying	hyper-cutter	sand-veil	immunity	64.8	65	75	105	35	65	85	430		"Its tail is tipped by a thick, horrible stinger. To bring down prey, it will first obscure their vision by covering their faces with its body, and then it will use the stinger to inject them with venom."	音を　立てず　滑る　ように　滑空する。 両腕の　大きな　ツメと　足の　ツメで 獲物の　顔に　しがみつき　毒針を　刺す。
208	208	steelix	大钢蛇	ハガネール	TRUE	steel	ground	rock-head	sturdy	sheer-force	400	75	85	200	55	65	30	510	人们认为它的身体是因为 堆积了很多和泥土一起吞下的 铁元素，才会发生变化的。	This Pokémon evolved through use of a strange item. Its body is coated with steel powder and notably hard—not even diamond can leave so much as a scratch.	土と　一緒に　飲みこんだ 鉄分が　溜まっていって　体が 変化したとも　考えられる。
208	10072	steelix-mega	大钢蛇（超级进化）	ハガネール（メガシンカ）	FALSE	steel	ground	sand-force			740	75	125	230	55	95	30	610	人们认为它的身体是因为 堆积了很多和泥土一起吞下的 铁元素，才会发生变化的。	This Pokémon evolved through use of a strange item. Its body is coated with steel powder and notably hard—not even diamond can leave so much as a scratch.	土と　一緒に　飲みこんだ 鉄分が　溜まっていって　体が 変化したとも　考えられる。
209	209	snubbull	布鲁	ブルー	TRUE	fairy		intimidate	run-away	rattled	7.8	60	80	50	40	40	30	300	它和看上去不同，其实很胆小。 所以如果把它和小狗宝可梦 放在一起，它就有可能会受到欺负。	"In contrast to its appearance, it’s quite timid. When playing with other puppy Pokémon, it sometimes gets bullied."	見た目と　違って　臆病なので 他の　こいぬポケモンと　一緒に すると　いじめられることも　ある。
210	210	granbull	布鲁皇	グランブル	TRUE	fairy		intimidate	quick-feet	rattled	48.7	90	120	75	60	60	45	450	虽然深受年轻女性的欢迎， 但它胆小怕事，内心柔弱， 所以无法成为一条看门犬。	"Although it’s popular with young people, Granbull is timid and sensitive, so it’s totally incompetent as a watchdog."	若い　女性に　大人気だが 臆病な上に　繊細なので 番犬　としては　無能だ。
211	211	qwilfish	千针鱼	ハリーセン	TRUE	water	poison	poison-point	swift-swim	intimidate	3.9	65	95	85	55	55	85	440	全身上下的小针都是由鳞片 变化而来的。如果被刺中的话， 就会因中毒而昏迷。	"Fishers detest this troublesome Pokémon because it sprays poison from its spines, getting it everywhere. A different form of Qwilfish lives in other regions."	全身の　小さな　針は ウロコが　変化したもの。 刺さると　毒で　気を失う。
211	10234	qwilfish-hisui	千针鱼（洗翠的样子）	ハリーセン（ヒスイのすがた）	FALSE	dark	poison	poison-point	swift-swim	intimidate	3.9	65	95	85	55	55	85	440	全身上下的小针都是由鳞片 变化而来的。如果被刺中的话， 就会因中毒而昏迷。	"Fishers detest this troublesome Pokémon because it sprays poison from its spines, getting it everywhere. A different form of Qwilfish lives in other regions."	全身の　小さな　針は ウロコが　変化したもの。 刺さると　毒で　気を失う。
212	212	scizor	巨钳螳螂	ハッサム	TRUE	bug	steel	swarm	technician	light-metal	118	70	130	100	55	80	65	500	虽然身体纤细，却有着 惊人的攻击力。身体的 肌肉也是由金属构成的。	Evolved by way of a curious item. The shell covering its body has been shown to be stronger than forged steel.	体は　細いが　攻撃力は　凄まじい。 体の　筋肉も 金属で　できているのだ。
212	10046	scizor-mega	巨钳螳螂（超级进化）	ハッサム（メガシンカ）	FALSE	bug	steel	technician			125	70	150	140	65	100	75	600	虽然身体纤细，却有着 惊人的攻击力。身体的 肌肉也是由金属构成的。	Evolved by way of a curious item. The shell covering its body has been shown to be stronger than forged steel.	体は　細いが　攻撃力は　凄まじい。 体の　筋肉も 金属で　できているのだ。
213	213	shuckle	壶壶	ツボツボ	TRUE	bug	rock	sturdy	gluttony	contrary	20.5	20	10	230	10	230	5	505	储存在壶形甲壳里的 树果会在不知不觉间 变成黏糊糊的果汁。	"The berries stored in its vaselike shell eventually become a thick, pulpy juice."	ツボのような　甲羅の　中に ためこんだ　木の実は　いつの間にか ドロドロの　ジュースに　変わる。
214	214	heracross	赫拉克罗斯	ヘラクロス	TRUE	bug	fighting	swarm	guts	moxie	54	80	125	75	40	95	85	500	能轻轻松松地举起比自己 体重还重１００倍的东西， 是以一身怪力为傲的宝可梦。	This Pokémon has an unparalleled horn. Heracross itself demonstrates tremendous power—it's capable of throwing several people trained in the traditional arts of war at once.	自分の　体重の　１００倍の　重さでも 軽がる　持ち上げる 怪力　自慢の　ポケモン。
214	10047	heracross-mega	赫拉克罗斯（超级进化）	ヘラクロス（メガシンカ）	FALSE	bug	fighting	skill-link			62.5	80	185	115	40	105	75	600	能轻轻松松地举起比自己 体重还重１００倍的东西， 是以一身怪力为傲的宝可梦。	This Pokémon has an unparalleled horn. Heracross itself demonstrates tremendous power—it's capable of throwing several people trained in the traditional arts of war at once.	自分の　体重の　１００倍の　重さでも 軽がる　持ち上げる 怪力　自慢の　ポケモン。
215	215	sneasel	狃拉	ニューラ	TRUE	dark	ice	inner-focus	keen-eye	pickpocket	28	55	95	55	35	75	115	430	狡黠凶恶的性格。 趁着双亲不在就侵入巢穴， 将蛋盗出。	"Its sturdy, curved claws are ideal for traversing precipitous cliffs. From the tips of these claws drips a venom that infiltrates the nerves of any prey caught in Sneasel's grasp."	ずる賢く　獰猛な　性質。 親が　いない　隙に　巣穴に 侵入。　タマゴを　盗みだす。
215	10235	sneasel-hisui	狃拉（洗翠的样子）	ニューラ（ヒスイのすがた）	FALSE	fighting	poison	inner-focus	keen-eye	pickpocket	27	55	95	55	35	75	115	430	狡黠凶恶的性格。 趁着双亲不在就侵入巢穴， 将蛋盗出。	"Its sturdy, curved claws are ideal for traversing precipitous cliffs. From the tips of these claws drips a venom that infiltrates the nerves of any prey caught in Sneasel's grasp."	ずる賢く　獰猛な　性質。 親が　いない　隙に　巣穴に 侵入。　タマゴを　盗みだす。
